Metro Testing Laboratories Ltd	6044369111	6044369050	6991 Curragh Avenue	Burnaby	BC	Canada	V5J 4V6	MTLL	960	2001-07-17 08:00:00-07	2018-03-20 09:11:44-07	0	f
Spectrum Networks Inc.	(604) 543-0096 ext ____		110 – 16 Fawcett Road	Coquitlam	British Columbia	Canada	V3K 6X9	SWI	6092	2016-12-19 11:31:34-08	2017-01-16 13:53:49-08	7	f
Cypress Railings & Gates Ltd.	(604) 998-4050 ext ____		901 3rd West St.	North Vancouver	BC	Canada	V7P 3P9	CR&G	6218	2017-10-13 09:44:11-07	2017-11-28 17:05:15-08	7	f
Advanced Glazing Systems Ltd.	6044218338	6044213389	C-4242 Phillips Avenue	Burnaby	BC	Canada	V5A 2X2	AGSL	133	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
A.E. Concrete Precast Products Ltd.	6045761808	6045762454	19060 54th Ave	Surrey	BC	Canada	V3S 8E5	ACPPL	135	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Afdon Contracting Ltd.	6049832834	6049872884	Unit 600 - 1055 West 14th Street	North Vancouver	BC	Canada	V7P 3P2	ACL	138	2001-07-22 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Agra Foundations (Pacific) Ltd	6042701115	6042701056	6A - 11240 Bridgeport Road	Richmond	BC	Canada	V6X 1T2	AFL	141	2001-07-24 08:00:00-07	2016-05-06 06:31:13-07	\N	f
A L Aircrete Ltd.	6049425757	6049425757	1636 Scarborough Crescent	Port Coquitlam	BC	Canada	V3C 2R1	AAL	146	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Alexander Boome Consulting Engineering Ltd.	6046856191	6046854100	104 - 1500 Howe Street	Vancouver	BC	Canada	V6Z 2N1	ABCEL	151	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Agvale Industries Ltd.	6048884888	6048887736	8092 200th Street	Langley	BC	Canada	V3A 4R6	AIL	142	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Allstar Mechanical Ltd.	6046898778	6046898809	#320-1122 Mainland Street	Vancouver		Canada	V2S 6H1	AML	168	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Almetco Building Products Ltd.	6045260828	6045266392	620 Audley Boulevard, Annacis Business Park	Delta	BC	Canada	V3M 5P2	ABPL	174	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Alnor Services Ltd.	6045315935	6045311453	2678 - 156th Street	Surrey	BC	Canada	V4B 4Z5	ASL	176	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Alpha Mechanical	6049419296	6049411217	8180 Winston Street	Burnaby	BC	Canada	V5A 2H5	AM	177	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Allied Windows and Doors	6048563311	6048568613	5690 -268th Street	Langley	BC	Canada	V4W 3X4	AW	163	2001-07-19 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Aluminex Extrusions Ltd.	6049416060	6049417081	140 Glacier Street	Coquitlam	BC	Canada	V3K 5Z6	AEL	186	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Anchor Glass Ltd.	6044371718	6044358504	3886 Elmwood Street	Burnaby	BC	Canada	V5G 1S1	AGL	192	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Anton Electrical Services Inc.	6042149595	6042149295	105 - 6753 Graybar Road	Richmond	BC	Canada	V6W 1H9	AES	195	2001-07-20 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Anvil Glass Ltd	6046671585	6045249611	3 - 930 Tupper Avenue	Coquitlam	BC	Canada	V3K 1A5	AGL	196	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Aquaproof Membrane Services Inc.	6044511443	6044511446	204 -  6996 Merritt Avenue	Burnaby	BC	Canada	V5J 4R6	AMSI	204	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Architectura	6045964222	6045964223	500 - 1500 West Georgia Street	Vancouver	BC	Canada	V6G 2Z6	A	211	2001-07-22 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Armak Architectural Woodwork Ltd.	6049411588	6049411538	120 - 1551 Broadway Street	Port Coquitlam	BC	Canada	V3C 6N9	AAWL	215	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Arpac Storage Systems Corp.	6049404000	6049404089	7663 Progress Way	Delta	BC	Canada	V4G 1A2	ASSC	216	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
A Super Roofing Inc.	6044636444	6044636444	25189 Dewdney Trunk Road	Maple Ridge	BC	Canada	V4R 1X6	ASRI	75	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Abbey Window Coverings	6042317000	6045427502	5440 Hollybridge Way	Richmond	BC	Canada	V3S 3X1	AWC	101	2001-07-23 08:00:00-07	2016-05-06 06:31:13-07	\N	f
T. Moscone & Bros. Landscaping	6042989626							TMB	2969	2004-11-22 07:00:00-08	2016-05-06 06:32:01-07	\N	f
Glass World Installations Inc.	8888205080	6048521850	2146 Queen Street	Abbotsford	BC	Canada	V2T 6J4	GW	690	2001-07-23 08:00:00-07	2017-08-03 16:27:35-07	7	f
Alka Pool Construction Ltd.	6043202552	6043202553	4013 Graveley Street	Burnaby	BC	Canada	V5C 3T5	AP	152	2001-07-25 08:00:00-07	2017-11-08 09:03:45-08	\N	f
Aqua-thermal Consultants Ltd	6049480958	6049480959	PO Box 1367, Station A	Delta	BC	Canada	V4M 3Y8	ATC	202	2001-07-24 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Ascot Contractors Ltd.	6042985586	6042985587	5032 Fenton Drive	Delta	BC	Canada	V4K 2H4	ACL	221	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Avant Garde Sign Graphics Ltd.	6045524988	6045524899	107-84 North Bend Street	Coquitlam	BC	Canada	V3K 6H1	AGS	234	2001-07-24 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Bartec Fire Safety Systems Ltd.	6044202964	6044207964	201 6200 Darnley Street	Burnaby	BC	Canada	V5B 3B1	BFSSL	257	2001-07-23 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Bollman Roofing & Sheet Metal Ltd.	6045138637	6045139586	9638 - 188th Street	Surrey	BC	Canada	V4N 3M2	BR&SML	306	2001-07-22 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Canada Scaffold	6043247691	6043240862	13611 Mitchell Road	Richmond	BC	Canada	V6V 1M7	CS	353	2001-07-25 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Activated Automatic Door Systems Ltd.	6049424557	6049422392	14 - 2330 Tyner Street	Port Coquitlam	BC	Canada	V3C 2Z1	AAD	123	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	8	f
Continental Mechanical	6045361170	6045314290	13900 Blackburn Avenue	White Rock	BC	Canada	V4B 2Z2	CM	456	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Crossroads Tile Co.	6049455750	6049455757	2133 -2850 Shaughnessy St. Box 195	Port Coquitlam	BC	Canada	V3C 6K5	CTC	477	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Dico Installations Ltd.	6043258008	6043219319	13911 Mitchell Road	Richmond	BC	Canada	V6V 1M7	DIL	525	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Drumoak Enterprises Ltd.	6048812409	6048812409	19440 80th Avenue	Surrey	BC	Canada	V4N 3G5	DEL	547	2001-07-24 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Mathers E Bulldozing Co Ltd	6042741722	6042747792	11700 No. 5 Road	Richmond	BC	Canada	V7A 4E7	E	566	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Epic Truss Systems Ltd.	16048503522	16048503533	890 Riverside Road	Abbotsford	BC	Canada	V2S 7P1	ETSL	596	2001-07-23 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Far East Construction Ltd.	6043258002	6043222968	6144 Victoria Drive	Vancouver	BC	Canada	V5P 3X4	FECL	616	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Franklin Glass	6043515208	6046856915	1102-2077 Nelson Street	Vancouver	BC	Canada	V6G 2Y2	FG	644	2001-07-24 08:00:00-07	2016-05-06 06:31:25-07	\N	f
The Geo. H. Hewitt Co. Limited	6042946288	6042945401	2055 Boundary Road	Vancouver	BC	Canada	V5M 3Z1	GH	665	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
George Boxwell	6803876	9366173				Canada		GB	683	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Griffiths Pile Driving Ltd.	6049460314	6049465676	9076 River Road	Delta	BC	Canada	V4G 1B5	GPDL	707	2001-07-23 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Aluma Systems Canada Inc.	6044335061	6044331977	7415 Lowland Drive	Burnaby	BC	Canada	V5J 5A8	ASCI	185	2001-07-25 08:00:00-07	2018-01-02 14:47:16-08	\N	t
Shanahans Limited Partnership	6045915111	6045902386	13139 80th Avenue	Surrey	BC	Canada	V3W 3B1	SL	1252	2001-07-23 08:00:00-07	2018-03-27 10:56:57-07	6	f
Allied Ready Mix Ltd.	6043248191	6043245924	13980 Mitchell Road	Richmond	BC	Canada	V6V 1M8	ARML	162	2001-07-24 08:00:00-07	2016-05-06 06:31:13-07	7	f
Levan Millwork	6044646813	\N	Suite 2-1865 McLean Ave	Port Coquitlam	BC	Canada	V3C 1N1	LM	5631	2016-05-06 06:32:41-07	2016-05-06 06:32:42-07	7	f
Inlet Electric Ltd.	6044643133	6044644414	2 - 2526 Davies Avenue	Port Coquitlam	BC	Canada	V3C 2J9	IEL	778	2001-07-24 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Kasian Architecture Interior Design and Planning Ltd.	6046834145	6046832827	#1685- 1500 West Georgia St	Vancouver	B.C.	Canada	V6G 2Z6	KAID	819	2001-07-22 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Lilly Electric (1973) Ltd.	6045363464	6045365838	112 - 19140 28th Avenue	Surrey	BC	Canada	V3S 6M3	LEL	886	2001-07-25 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Blue Mountain Technologies Inc.	6045858338	6045857338	10842 166th Street	Surrey	BC	Canada	V4N 5E2	BMT	299	2001-07-24 08:00:00-07	2016-05-06 06:31:18-07	8	f
Uncle Bob\\s Masonry Ltd."	6045063208	6042337032	140 - 8380 Lansdowne Road	Richmond	BC	Canada	V6X 3M6	UBML	955	2001-07-25 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Mountain Equipment Co-op	6047073300	6047316483	149 West 4th Avenue	Vancouver	BC	Canada	V5Y 4A6	MEC	983	2001-07-24 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Oak Painting & Decorating Ltd.	6042757189	6042775085	9011 PINEWELL CRESTCENT	RICHMOND	BC	Canada	V7A 2C5	OP&D	1028	2001-07-25 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Pacific Firestop Contracting	6047229534	6044310044	7778 Kinross Street	Vancouver		Canada	V5S 3K2	PF	1052	2001-07-25 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Raicor Contracting Ltd.	6042937702	6042937709	#150 - 12815 CLARKE PL.	RICHMOND		Canada	V6V 2H9	RCL	1166	2001-07-25 08:00:00-07	2016-05-06 06:31:33-07	\N	f
Sen Western Lumber Supply	6043216171	6043216177	8188 Manitoba Street	Vancouver	B.C.	Canada	V5X 3A2	SWLS	1242	2001-07-24 08:00:00-07	2016-05-06 06:31:33-07	\N	f
Urban Design Group Architects Ltd.	6046872334	6046887481	600 - 1140  West Pender Street	Vancouver	BC	Canada	V6E 4G1	UDGA	1419	2001-07-23 08:00:00-07	2016-05-06 06:31:36-07	0	f
Nathan Allan Glass Studios	6045358849	6045356664	103 - 2455 192nd Street	Surrey	BC	Canada	V3S 3X1	NAGS	1505	2001-07-25 08:00:00-07	2016-05-06 06:31:36-07	\N	f
All West Spray-on Insulation Ltd.	6043772831	6045148009	4860 - 205A Street	Langley	BC.	Canada	V3A 2A6	AWS	1588	2001-11-15 07:00:00-08	2016-05-06 06:31:37-07	\N	f
Centura Floor and Wall Fashions	6042988453	6042919100	4616 Canada Way	Burnaby	BC	Canada	V5G 1K7	CFWF	1615	2001-11-20 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Royop Corporation	4036988510	403	Suite 200 - 738 - 11th Avenue SW	Calgary	ALberta	Canada	T2R 0E4	RC	1656	2002-02-10 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Acme Pre-hung Doors Ltd.	6042738595	6042732816	4700 Vanguard Road	Richmond	BC	Canada	V6X 2P8	APH	1680	2002-02-18 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Abbotsford Glass Ltd.	6048538181	6048530777	33323 South Fraser Way	Abbotsford	BC	Canada	V2S 2B2	AGL	103	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Arctic Installations Ltd.	6045269945	6049411195	6 - 1865 McLean Avenue	Port Coquitlam	BC	Canada	V3C 1N1	AIL	212	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Duradek Canada Ltd.	6049423222		8288 129th Street	Surrey	BC	Canada	V3W 0A6	D	556	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Bayview Drywall Systems	6048898359		185 - 10077 156th Street	Surrey	BC	Canada	V3R 4L6	BDS	260	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Burnaby Irrigation Ltd.	6042984717	6044206362	5550 East Hastings Street	Burnaby	BC	Canada	V5B 1R3	BIL	330	2001-07-23 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Canac Kitchens	6045351158	6045351507				Canada		CK	350	2001-07-25 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Cantel Holdings Ltd.	6049512726	6049512728	115 - 9715 148A street	Surrey	BC	Canada	V3R 9N9	CHL	366	2001-07-22 08:00:00-07	2016-05-06 06:31:19-07	\N	f
GVRD	6044326342	6044326297	4330 Kingsway	Burnaby	BC	Canada	V5H 4G8	GVRD	1698	2002-02-24 07:00:00-08	2016-05-06 06:31:39-07	0	f
XL Ironworks Co.	6045961747	6045961138	12720 - 82nd Avenue	Surrey	BC	Canada	V3W 3G1	XIL	1543	2001-07-25 08:00:00-07	2016-05-06 06:31:36-07	8	f
Cedar Crest Lands (BC) Ltd.	6045321715	6045321716	1339  212th Street	Surrey	BC	Canada	V3A 7R2	CCL(L	377	2001-07-25 08:00:00-07	2016-05-06 06:31:19-07	\N	f
Classic Western Masonry	6045847109	6045847109	22082 - 46th Avenue	Langley	BC	Canada	V2Z 1M6	CWM	405	2001-07-25 08:00:00-07	2016-05-06 06:31:19-07	\N	f
Coast Demolition	6047259060	6042550818	310 - 1688 East 4th Avenue	Vancouver	BC	Canada	V5N 1J8	CD	413	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Commercial Crane Ltd. (Sterling Cranes)	2502941344	2941037		Victoria	BC	Canada	V8K 5Z6	CCL(C	436	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Conform Enterprises	6046875107	6046893374	740 Nicola Street	Vancouver	BC	Canada	V6G 2C1	CE	449	2001-07-24 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Corporate Electric Limited	6048790551	6048792871	2233 Quebec Street	Vancouver	BC	Canada	V5T 3A1	C	465	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Cutler Hammer Canada	6042735949	6042739209	1693 Cliveden Avenue	Delta	BC	Canada	V3M 6V5	CHC	486	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Kerrian Metalhouse Ltd.	6048579695	6048569606	24777 Fraser Highway	Langley	BC	Canada	V2Z 2L2	KMH	738	2001-07-21 08:00:00-07	2016-05-06 06:31:28-07	7	f
Abbarch Architecture Inc.	6046694041	6046835338	Suite 1830, One Bentall Centre, 505 Burrard Street, Box 79	Vancouver	BC	Canada	V7X 1M6	AAI	1581	2001-11-11 07:00:00-08	2017-11-17 15:54:01-08	\N	f
Bernard Decosse Architect Inc.	6046823301	6046871335	205 - 910A Richards Street	Vancouver	BC	Canada	V6B 3C1	BDA	509	2001-07-22 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Dixon Heating & Sheet Metal	6045760585	6045768564	101 - 17741 65A Avenue	Surrey	BC	Canada	V3S 1Z8	DH&SM	534	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Dual Mechanical Ltd.	6045762739	6045764739	208 - 19232 Enterprise Way	Surrey	BC	Canada	V3S 6J9	DML	549	2001-07-24 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Eagle West Industrial Moving	8006672215	8664214421	2190 Carpenter Street	Abbotsford	BC	Canada	V2T 4X2	EWIM	570	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Empire Iron Works	6049465515	6049460214	7501 Vantage Way	Delta	BC	Canada	V4G 1C9	EIW	586	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
European Touch Hardwood Floors Inc.	6043257001	6046817781	Suite 101 - 1230 Hamilton Street	Vancouver	BC	Canada	V6B 2S8	ETHFI	601	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Expert Stone Paving & Landscaping Ltd	6045766694	6045766695	5047 184th Street	Surrey	BC	Canada	V4P1M5	ESP&LL	609	2001-07-24 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Fineline Masonry	6044601225	6044601654	20192 Chigwell Street	Maple Ridge	BC	Canada	V2X9P9	FM	626	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Fraser River Pile & Dredge	6045227971	6045217530	1830 River Drive	New Westminster	BC	Canada	V3M 2A8	FRPD	649	2001-07-23 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Ge - Modular Space	6048823000	6048823001	9785 201st Street	Langley	BC	Canada	V1M 3E7	GM	673	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Imperial Sign Corporation	6044641211	6045251211	2821 Huntington Place	Port Coquitlam	BC	Canada	V3C 4T3	ISC	769	2001-07-25 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Kraico Mechanical Ltd.	6049429509	6049429509	Unit 711 - 2071 Kingsway	Port Coquitlam	B.C.	Canada		KM	847	2001-07-23 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Otis Canada Inc.	(604) 412-3400 ext ____	6044385111	17 - 3771 North Fraser Way	Burnaby	BC	Canada	V5J 5G5	OCI	1037	2001-07-22 08:00:00-07	2018-04-10 13:56:32-07	5	f
Lazur Construction Corporation	6047276548		Unit 31 - 4160 Bonavista Drive	Richmond	B.C.	Canada	V7E 5K1	LRAP	876	2001-07-22 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Mainland Machinery	6048571796	6048501796	2255 Townline Road	Abbotsford	BC	Canada	V2T 6E9	MM	914	2001-07-24 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Mike's Contracting Ltd.	6042733974	6042701022	1113-11871 Horseshoe Way	Richmond	BC	Canada	V4A 5H5	MCL	967	2007-05-06 08:00:00-07	2016-05-06 06:31:30-07	\N	f
North American Architectural Millwork	6045245522	6042442213	1125-11180 RIVER ROAD	RICHMOND		Canada	V6X 1T3	NAAM	1011	2001-07-24 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Reliable Parts	6049445315	6049417044	85 North Bend Street	Coquitlam	BC	Canada	V3K 6N1	RP	1183	2001-07-24 08:00:00-07	2016-05-06 06:31:33-07	\N	f
Viking Fire Protection Inc.	6043247122	6043248260	8290 Ross Street	Vancouver	BC	Canada	V5X 4C6	VFP	1458	2001-07-23 08:00:00-07	2016-05-06 06:31:36-07	\N	f
West Shore Constructors Limited	6049840441	6049844164	150 - 1000 Roosevelt Crescent	North Vancouver	BC	Canada	V7P 3R4	WSCL	1501	2001-07-24 08:00:00-07	2016-05-06 06:31:36-07	\N	f
Citiwest Consulting Ltd.	6045912213	6045915518	101 - 9030 King George Hwy	Surrey	BC	Canada	V3V 7Y3	CCL	1586	2001-11-13 07:00:00-08	2016-05-06 06:31:37-07	\N	f
A & A Excavating Ltd.	6042995150	6045822525	6289 Selma Ave	Burnaby	BC	Canada	V5B 3A9	A&A	1598	2001-11-18 07:00:00-08	2016-05-06 06:31:37-07	\N	f
C-Tech Enterprises Inc.	6049311954	6049311954	322 Mount Royal Court	Port Moody	BC	Canada	V3H 3Z3	CTE	1616	2001-11-21 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Harbour Leasehold Investment Corporation	6046846762	6046846765	#800-1199 West Hastings Street	Vancouver		Canada	V6E 3T5	HLIC	1657	2002-02-11 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Earthtech	6042986181	6042948597	6th Floor, 1901 Rosser Street	Burnaby	BC	Canada	V5C 6S3	ET	1665	2002-02-09 07:00:00-08	2016-05-06 06:31:39-07	\N	f
Ace Demolition Solutions	6044601080	6044657816	20366 Wharf Street	Maple Ridge	BC	Canada	V2X 1A3	AD	104	2001-07-25 08:00:00-07	2016-05-06 06:31:13-07	\N	f
Oakmont Industries Ltd	6045131477		100 - 19475 96th Avenue	Surrey	BC	Canada	V4N 4C4	OIL	5136	2012-11-01 08:00:00-07	2016-05-06 06:32:32-07	8	f
Apollo Industries	6048571888	6045340372	205 - 19379 Enterprise Way	Surrey	BC	Canada	V3S 6J8	AI	199	2001-07-24 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Austin Metal Fabricators Ltd.	6042917381	6042944703	5414 Goring Street	Burnaby	BC	Canada	V5B 3A3	AMFL	232	2001-07-25 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Hemmera Envirochem Inc.	6046690424	6046690430	18th Floor, 4730 Kingsway	Burnaby	BC	Canada	V5H 0C6	HEI	1692	2002-02-19 07:00:00-08	2017-01-31 11:52:53-08	0	f
Baron Glass Ltd.	6044301117	6044362066	3811 Myrtle Street	Burnaby	BC	Canada	V5C 4G1	BGL	256	2001-07-24 08:00:00-07	2016-05-06 06:31:16-07	\N	f
Bogdonov Pao Associates Ltd.	6048764377	6048764373	1656 West 8th Avenue	Vancouver	BC	Canada	V6J 1V4	BPA	304	2001-07-24 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Atlas Stone	6044354431	6044357245	2820 Ingleton Avenue	Burnaby	BC	Canada		CT	333	2001-07-25 08:00:00-07	2016-05-06 06:31:18-07	\N	f
Canada Security Services	6049410150	6042940616	4705 Hastings Street	Burnaby	BC	Canada	V5C 2K8	CSS	354	2001-07-25 08:00:00-07	2016-05-06 06:31:19-07	\N	f
Celtic Contractors Ltd.	6042946611	6042946624	108 - 3989 Henning Drive	Burnaby		Canada	V5C 6N5	CCL	379	2001-07-24 08:00:00-07	2016-05-06 06:31:19-07	\N	f
Clayton Systems Ltd.	6045321927	6048796143	4406 - 217th Street	Langley	BC	Canada	V3A8E4	CSL	407	2001-07-25 08:00:00-07	2016-05-06 06:31:19-07	\N	f
Concept One Floors Ltd.	6049843666	6049843271	1420 Columbia Street	North Vancouver	BC	Canada	V7J 1A2	COFL	446	2001-07-23 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Dayliter Industries Ltd.	6045138018	6045138019	1 - 20133 102nd Avenue	Langley	BC	Canada	V1M 4B4	DL	505	2001-07-25 08:00:00-07	2016-05-06 06:31:21-07	\N	f
Delco Fireplaces	6045302166	6045302228	20679 NO. 10 Hwy	Langley	BC	Canada	V3A 5E8	DF	511	2001-07-25 08:00:00-07	2017-08-09 09:35:41-07	\N	f
Pebo Stones Corp.	6043229188	6043229189	11500 Eburne Way	Richmond	BC	Canada	V6V 2G7	PSC	1083	2001-07-25 08:00:00-07	2016-05-06 06:31:31-07	7	f
Deltec Electric Ltd.	6042995454	6042995405	A8 - 5279 Still Creek Avenue	Burnaby	BC	Canada	V5C 5V1	DEL	517	2001-07-24 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Dulai Roofing Ltd.	6045974435	5944414	112 - 13045 84th Avenue	Surrey	BC	Canada	V3W 1B3	DB	554	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Echo Glass Installations Ltd.	6042737221	6042737291	7 - 11600 Bridgeport Road	Richmond	BC	Canada	V6X 1T2	EGIL	574	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Engineered Air	6047362420	6047363197	312 - 1755 West Broadway	Vancouver	BC	Canada		EA	590	2001-07-25 08:00:00-07	2016-05-06 06:31:23-07	\N	f
Exact Drywall Systems Ltd.	6044551230	6044551231	109 - 20171 92A Avenue	Langley	BC	Canada	V1M 3A5	ED	604	2001-07-22 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Femo Construction Ltd.	6042543999	6042545222	2620 East Hastings Street	Vancouver	BC	Canada	V5K 1Z6	FCL	621	2001-07-23 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Fraser Electric Co. Ltd.	6043273995	6043273901	728 West 52nd Avenue	Vancouver	BC	Canada	V6P 1G4	FECL	647	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Gap Contracting Ltd.	6049874511	6049803378	205 - 201 Bewicke Avenue	North Vancouver	BC	Canada	V7M 3M7	G	670	2001-07-25 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Place-Crete Systems L.P.	4032432926	\N	5052 12A Street SE	Calgary	AB	Canada	T2G5K9	PCS	5710	2016-05-06 06:32:44-07	2016-05-06 06:32:45-07	7	f
Harbourview Electric Ltd.	6044304777	6044348080	1 - 5707 SIDLEY STREET	BURNABY		Canada	V5J 5E6	HEL	726	2001-07-24 08:00:00-07	2016-05-06 06:31:25-07	\N	f
Mott Electric GP	6045225757	6045243531	4599 Tillicum Street	BURNABY	BC	Canada	V5J 3J9	MEG	982	2001-07-25 08:00:00-07	2016-05-06 06:31:30-07	7	f
KLM Mechanical Systems Ltd.	6044375532	6044373190	5751 BERESFORD STREET	BURNABY	BC	Canada	V5J 1J9	KLMM	841	2001-07-25 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Langley Concrete & Tile Ltd.	6045331656	6045338191	20142 Logan Avenue	Langley	BC	Canada	V3A 4L6	LC&TL	872	2001-07-25 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Mahovlich Marble & Granite Distributors Ltd.	6042930093	6042930094	Unit B4 - 5279 Still Creek Avenue	Burnaby		Canada	V5C 5V1	MMGD	911	2001-07-23 08:00:00-07	2016-05-06 06:31:28-07	\N	f
Mercury Metals Ltd.	6049465316	6049469712	7481 VANTAGE WAY	Delta	British Columbia	Canada	V4G 1C9	MML	953	2001-07-23 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Pacific Coast Masonry Ltd.	16048204467	16048204077	BOX 8000 - 405	ABBOTSFORD		Canada	V26 6H1	PCML	1050	2001-07-25 08:00:00-07	2016-05-06 06:31:30-07	\N	f
Progressive Fence Installations	6045308255	6045328391	5956 - 206A Street	Langley	B.C.	Canada	V3A 8M1	PFI	1140	2001-07-23 08:00:00-07	2016-05-06 06:31:33-07	6	f
Superior Fire Protection	6049414210	6049414216	Courier to -  Unit 501- 1180 Falcon Drive Coquitlam, B.C. If mailing  - PO 176	PORT MOODY	BC	Canada	V3H 3E1	SFP	1330	2001-07-23 08:00:00-07	2018-01-29 09:10:49-08	\N	t
Red Iron Installations	(604) 996-2383 ext ____	\N	7403 208 Street	Langley	BC	Canada	V2Y 1V7	RI	6220	2017-10-18 15:54:36-07	2018-01-25 14:58:10-08	\N	f
